'14'	'740'	'2146'	'4'
'73'	'740'	'3516'	'2'
'86'	'740'	'5142'	'3'
'23'	'741'	'6393'	'6'
'21'	'741'	'4068'	'3'
'72'	'741'	'2837'	'5'
'56'	'741'	'2143'	'6'
'28'	'741'	'4515'	'1'
'39'	'741'	'6953'	'1'
'69'	'741'	'6009'	'4'
'74'	'742'	'4543'	'3'
'95'	'742'	'3792'	'4'
'34'	'742'	'3233'	'4'
'84'	'742'	'3784'	'2'
'98'	'742'	'1038'	'1'
'10'	'743'	'2279'	'1'
'81'	'743'	'6359'	'9'
'74'	'743'	'2231'	'6'
'82'	'743'	'2377'	'1'
'36'	'743'	'1705'	'1'
'26'	'743'	'6003'	'6'
'70'	'743'	'7900'	'7'
'84'	'743'	'5717'	'6'
'20'	'743'	'64'	'3'
'18'	'744'	'1452'	'3'
'32'	'744'	'1094'	'1'
'27'	'744'	'2188'	'3'
'62'	'744'	'668'	'3'
'3'	'745'	'4607'	'3'
'76'	'745'	'1290'	'5'
'67'	'745'	'4186'	'5'
'27'	'745'	'3017'	'4'
'5'	'745'	'706'	'4'
'49'	'746'	'1773'	'1'
'30'	'746'	'1402'	'1'
'92'	'747'	'876'	'1'
'11'	'748'	'3052'	'5'
'95'	'748'	'3444'	'2'
'7'	'748'	'1028'	'5'
'72'	'748'	'4590'	'4'
'10'	'748'	'2696'	'4'
'81'	'749'	'4068'	'1'
'2'	'749'	'4306'	'5'
'61'	'749'	'369'	'3'
'5'	'749'	'2775'	'2'
'17'	'749'	'5645'	'4'
'84'	'749'	'3526'	'3'
'28'	'750'	'870'	'1'
'65'	'750'	'1503'	'1'
'96'	'751'	'8690'	'5'
'45'	'751'	'4882'	'6'
'46'	'751'	'381'	'6'
'74'	'751'	'2756'	'8'
'18'	'751'	'8967'	'3'
'85'	'751'	'8348'	'8'
'27'	'751'	'5008'	'6'
'15'	'751'	'898'	'1'
'65'	'751'	'5582'	'2'
'20'	'752'	'934'	'1'
'94'	'752'	'1274'	'2'
'77'	'753'	'5914'	'5'
'30'	'753'	'5866'	'5'
'65'	'753'	'1909'	'5'
'73'	'753'	'5773'	'2'
'22'	'753'	'1793'	'4'
'63'	'753'	'5790'	'2'
'99'	'753'	'7715'	'5'
'56'	'753'	'7273'	'6'
'47'	'754'	'1291'	'1'
'43'	'754'	'2795'	'1'
'87'	'754'	'158'	'3'
'13'	'755'	'750'	'2'
'76'	'755'	'393'	'2'
'29'	'756'	'3427'	'2'
'82'	'756'	'3095'	'4'
'95'	'756'	'5400'	'4'
'93'	'756'	'3614'	'2'
'61'	'756'	'5865'	'5'
'68'	'756'	'4160'	'3'
'39'	'757'	'4280'	'4'
'29'	'757'	'3167'	'7'
'3'	'757'	'865'	'2'
'27'	'757'	'5899'	'8'
'42'	'757'	'1538'	'7'
'99'	'757'	'2173'	'8'
'97'	'757'	'8754'	'5'
'60'	'757'	'5580'	'6'
'17'	'757'	'4812'	'1'
'53'	'758'	'2216'	'1'
'12'	'758'	'4972'	'3'
'89'	'758'	'7365'	'1'
'1'	'758'	'6609'	'2'
'36'	'758'	'4678'	'6'
'27'	'758'	'6962'	'1'
'28'	'758'	'6313'	'4'
'55'	'758'	'6117'	'5'
'16'	'759'	'898'	'2'
'12'	'759'	'1905'	'1'
'1'	'760'	'4770'	'2'
'98'	'760'	'487'	'5'
'10'	'760'	'4507'	'1'
'21'	'760'	'622'	'3'
'17'	'760'	'1026'	'2'
'97'	'761'	'6032'	'4'
'33'	'761'	'5898'	'4'
'96'	'761'	'4165'	'3'
'25'	'761'	'6976'	'2'
'65'	'761'	'11'	'7'
'50'	'761'	'3370'	'2'
'16'	'761'	'3441'	'4'
'86'	'762'	'5314'	'2'
'83'	'762'	'2657'	'7'
'5'	'762'	'4356'	'4'
'24'	'762'	'1573'	'3'
'87'	'762'	'6987'	'3'
'52'	'762'	'3048'	'7'
'91'	'762'	'2295'	'2'
'3'	'763'	'8018'	'4'
'1'	'763'	'5955'	'1'
'86'	'763'	'8749'	'6'
'74'	'763'	'5067'	'5'
'70'	'763'	'6192'	'10'
'93'	'763'	'4385'	'8'
'77'	'763'	'4085'	'7'
'79'	'763'	'9167'	'2'
'47'	'763'	'6309'	'3'
'39'	'763'	'5933'	'4'
'6'	'764'	'3795'	'7'
'78'	'764'	'3502'	'2'
'69'	'764'	'878'	'1'
'65'	'764'	'7581'	'7'
'34'	'764'	'4293'	'8'
'51'	'764'	'9625'	'6'
'63'	'764'	'2006'	'7'
'64'	'764'	'2340'	'5'
'55'	'764'	'9826'	'1'
'96'	'764'	'3150'	'2'
'3'	'765'	'3744'	'4'
'83'	'765'	'197'	'4'
'88'	'765'	'434'	'2'
'89'	'765'	'2155'	'3'
'21'	'766'	'2703'	'2'
'71'	'766'	'2460'	'3'
'18'	'766'	'2492'	'3'
'5'	'767'	'299'	'1'
'4'	'768'	'2459'	'2'
'48'	'768'	'3703'	'6'
'50'	'768'	'408'	'2'
'15'	'768'	'6368'	'3'
'72'	'768'	'2917'	'2'
'75'	'768'	'3741'	'7'
'70'	'768'	'6539'	'6'
'43'	'769'	'291'	'1'
'4'	'769'	'1322'	'2'
'3'	'770'	'3492'	'5'
'34'	'770'	'1131'	'8'
'84'	'770'	'2558'	'6'
'85'	'770'	'116'	'3'
'67'	'770'	'6174'	'8'
'51'	'770'	'6523'	'3'
'95'	'770'	'5569'	'6'
'17'	'770'	'6956'	'6'
'91'	'770'	'4690'	'9'
'22'	'771'	'947'	'1'
'10'	'772'	'8859'	'9'
'81'	'772'	'4773'	'9'
'89'	'772'	'3095'	'2'
'39'	'772'	'5983'	'5'
'28'	'772'	'2680'	'1'
'24'	'772'	'1594'	'3'
'69'	'772'	'2245'	'3'
'75'	'772'	'3140'	'4'
'95'	'772'	'7322'	'5'
'71'	'773'	'2194'	'4'
'44'	'773'	'6054'	'1'
'18'	'773'	'6944'	'3'
'39'	'773'	'8885'	'3'
'14'	'773'	'8562'	'3'
'1'	'773'	'1681'	'6'
'94'	'773'	'55'	'7'
'43'	'773'	'4144'	'5'
'13'	'773'	'4304'	'5'
'88'	'774'	'2863'	'1'
'43'	'774'	'898'	'3'
'51'	'774'	'2794'	'2'
'30'	'775'	'6359'	'3'
'57'	'775'	'4654'	'8'
'42'	'775'	'5168'	'5'
'49'	'775'	'2909'	'1'
'86'	'775'	'1986'	'2'
'45'	'775'	'4057'	'3'
'71'	'775'	'3363'	'2'
'33'	'775'	'941'	'7'
'38'	'776'	'419'	'1'
'51'	'777'	'3774'	'3'
'56'	'777'	'3784'	'6'
'66'	'777'	'5511'	'5'
'15'	'777'	'253'	'3'
'49'	'777'	'7219'	'2'
'48'	'777'	'3451'	'2'
'64'	'777'	'1280'	'8'
'97'	'777'	'1722'	'8'
'1'	'778'	'1659'	'2'
'86'	'778'	'758'	'2'
'57'	'779'	'3663'	'6'
'76'	'779'	'780'	'2'
'29'	'779'	'6440'	'3'
'15'	'779'	'3251'	'3'
'55'	'779'	'1540'	'2'
'92'	'779'	'466'	'6'
'66'	'779'	'5427'	'3'
'19'	'780'	'1836'	'5'
'65'	'780'	'5472'	'3'
'21'	'780'	'6732'	'1'
'34'	'780'	'5049'	'4'
'69'	'780'	'1542'	'3'
'64'	'780'	'1752'	'5'
'93'	'780'	'2549'	'7'
'29'	'781'	'3416'	'2'
'42'	'781'	'2550'	'3'
'33'	'781'	'1898'	'1'
'30'	'781'	'803'	'3'
'2'	'782'	'265'	'1'
'24'	'783'	'668'	'1'
'73'	'783'	'1742'	'1'
'78'	'784'	'1954'	'2'
'63'	'784'	'1466'	'3'
'35'	'784'	'2703'	'2'
'85'	'785'	'370'	'4'
'24'	'785'	'3806'	'2'
'53'	'785'	'2713'	'4'
'91'	'785'	'3902'	'2'
'73'	'786'	'316'	'1'
'92'	'787'	'915'	'1'
'47'	'787'	'4973'	'3'
'86'	'787'	'2154'	'1'
'53'	'787'	'1599'	'2'
'40'	'787'	'2514'	'1'
'83'	'788'	'486'	'2'
'94'	'788'	'1038'	'1'
'11'	'789'	'1658'	'2'
'40'	'789'	'1925'	'1'
'49'	'790'	'8903'	'6'
'9'	'790'	'3557'	'8'
'27'	'790'	'2185'	'3'
'73'	'790'	'4574'	'7'
'40'	'790'	'3625'	'8'
'31'	'790'	'960'	'8'
'30'	'790'	'6330'	'4'
'26'	'790'	'5345'	'8'
'53'	'790'	'4340'	'2'
'39'	'790'	'5500'	'9'
'87'	'791'	'5762'	'5'
'52'	'791'	'1628'	'2'
'75'	'791'	'3784'	'6'
'30'	'791'	'921'	'4'
'59'	'791'	'5002'	'2'
'32'	'791'	'8'	'1'
'79'	'792'	'1061'	'4'
'16'	'792'	'2737'	'4'
'70'	'792'	'3576'	'1'
'68'	'792'	'2699'	'2'
'31'	'793'	'5792'	'1'
'34'	'793'	'5083'	'5'
'72'	'793'	'2294'	'1'
'79'	'793'	'5187'	'5'
'4'	'793'	'1142'	'4'
'88'	'793'	'5625'	'6'
'48'	'794'	'5048'	'2'
'74'	'794'	'4254'	'6'
'20'	'794'	'4280'	'4'
'97'	'794'	'1075'	'5'
'8'	'794'	'5134'	'5'
'22'	'794'	'1454'	'7'
'87'	'794'	'4508'	'6'
'46'	'795'	'4688'	'8'
'49'	'795'	'5077'	'1'
'40'	'795'	'676'	'3'
'54'	'795'	'6864'	'5'
'85'	'795'	'3423'	'1'
'75'	'795'	'6320'	'4'
'55'	'795'	'674'	'8'
'28'	'795'	'6318'	'6'
'20'	'796'	'27'	'1'
'13'	'797'	'3256'	'8'
'76'	'797'	'1880'	'6'
'78'	'797'	'1041'	'3'
'53'	'797'	'3466'	'7'
'48'	'797'	'6971'	'7'
'70'	'797'	'2639'	'3'
'23'	'797'	'2090'	'8'
'85'	'797'	'1571'	'5'
'28'	'798'	'675'	'4'
'71'	'798'	'2922'	'5'
'36'	'798'	'640'	'2'
'32'	'798'	'2126'	'3'
'55'	'798'	'2229'	'2'
'74'	'799'	'181'	'1'
'58'	'800'	'608'	'6'
'10'	'800'	'5689'	'6'
'1'	'800'	'3046'	'1'
'93'	'800'	'292'	'4'
'80'	'800'	'7232'	'1'
'38'	'800'	'616'	'1'
'90'	'800'	'4477'	'8'
'16'	'800'	'5634'	'8'
'25'	'801'	'4732'	'4'
'8'	'801'	'1281'	'3'
'47'	'801'	'4929'	'3'
'88'	'801'	'3911'	'3'
'2'	'801'	'419'	'5'
'18'	'801'	'1130'	'3'
'92'	'802'	'3438'	'1'
'19'	'802'	'1133'	'2'
'57'	'802'	'4723'	'3'
'27'	'802'	'3162'	'6'
'55'	'802'	'1979'	'4'
'81'	'802'	'5436'	'3'
'82'	'803'	'1915'	'1'
'58'	'803'	'6223'	'8'
'13'	'803'	'7797'	'8'
'67'	'803'	'4700'	'1'
'94'	'803'	'1333'	'3'
'21'	'803'	'5798'	'6'
'8'	'803'	'6143'	'6'
'71'	'803'	'5913'	'8'
'55'	'803'	'3229'	'3'
'83'	'804'	'2766'	'3'
'99'	'804'	'1032'	'1'
'24'	'804'	'1880'	'2'
'37'	'805'	'1615'	'6'
'42'	'805'	'2007'	'6'
'27'	'805'	'3138'	'6'
'12'	'805'	'2302'	'1'
'73'	'805'	'4396'	'2'
'25'	'805'	'1409'	'5'
'4'	'806'	'4815'	'3'
'48'	'806'	'4703'	'1'
'32'	'806'	'4754'	'1'
'33'	'806'	'3041'	'2'
'35'	'806'	'1888'	'4'
'6'	'807'	'6362'	'1'
'2'	'807'	'463'	'3'
'90'	'807'	'2795'	'4'
'39'	'807'	'6706'	'6'
'93'	'807'	'5101'	'3'
'88'	'807'	'5002'	'4'
'75'	'807'	'250'	'5'
'90'	'808'	'465'	'1'
'37'	'809'	'1866'	'2'
'65'	'809'	'714'	'2'
'42'	'810'	'1364'	'2'
'28'	'810'	'536'	'1'
'34'	'811'	'2067'	'1'
'17'	'811'	'2201'	'4'
'35'	'811'	'2283'	'4'
'9'	'811'	'4607'	'4'
'1'	'811'	'790'	'1'
'98'	'812'	'8491'	'6'
'71'	'812'	'4022'	'4'
'28'	'812'	'7454'	'2'
'17'	'812'	'485'	'7'
'39'	'812'	'6506'	'4'
'82'	'812'	'6998'	'1'
'35'	'812'	'1570'	'5'
'11'	'812'	'8277'	'1'
'2'	'812'	'7273'	'9'
'35'	'813'	'8645'	'5'
'69'	'813'	'1440'	'4'
'19'	'813'	'6405'	'1'
'62'	'813'	'100'	'1'
'88'	'813'	'8126'	'4'
'50'	'813'	'171'	'6'
'36'	'813'	'4437'	'9'
'47'	'813'	'5368'	'2'
'61'	'813'	'7433'	'6'
'43'	'814'	'2977'	'2'
'24'	'814'	'2501'	'7'
'85'	'814'	'5750'	'7'
'95'	'814'	'2693'	'7'
'61'	'814'	'8845'	'7'
'57'	'814'	'3639'	'3'
'6'	'814'	'7449'	'7'
'66'	'814'	'2360'	'3'
'11'	'814'	'1281'	'7'
'13'	'815'	'1097'	'3'
'55'	'815'	'5235'	'4'
'46'	'815'	'884'	'6'
'19'	'815'	'5670'	'2'
'32'	'815'	'3123'	'2'
'84'	'815'	'5945'	'4'
'95'	'816'	'1647'	'1'
'97'	'816'	'1439'	'1'
'44'	'816'	'3496'	'2'
'67'	'816'	'874'	'1'
'64'	'817'	'3491'	'3'
'29'	'817'	'1206'	'6'
'95'	'817'	'5041'	'5'
'63'	'817'	'2406'	'6'
'94'	'817'	'68'	'2'
'39'	'817'	'6380'	'7'
'11'	'817'	'8571'	'1'
'73'	'817'	'7590'	'2'
'12'	'817'	'8025'	'9'
'2'	'818'	'8964'	'4'
'32'	'818'	'9065'	'7'
'64'	'818'	'3660'	'9'
'50'	'818'	'7307'	'10'
'53'	'818'	'5321'	'4'
'3'	'818'	'8688'	'10'
'34'	'818'	'9255'	'3'
'82'	'818'	'7849'	'4'
'39'	'818'	'2569'	'3'
'98'	'818'	'3166'	'4'
'92'	'819'	'4974'	'4'
'8'	'819'	'1779'	'5'
'70'	'819'	'2940'	'3'
'40'	'819'	'4417'	'6'
'26'	'819'	'5341'	'4'
'66'	'819'	'2666'	'6'
'69'	'820'	'1123'	'10'
'50'	'820'	'5408'	'4'
'84'	'820'	'5038'	'8'
'28'	'820'	'2823'	'6'
'43'	'820'	'7299'	'8'
'58'	'820'	'7273'	'7'
'34'	'820'	'4643'	'7'
'45'	'820'	'1203'	'1'
'36'	'820'	'1853'	'4'
'96'	'820'	'4136'	'7'
'93'	'821'	'3304'	'1'
'43'	'821'	'6897'	'5'
'10'	'821'	'6609'	'1'
'66'	'821'	'2290'	'1'
'68'	'821'	'2630'	'1'
'98'	'821'	'5396'	'3'
'24'	'821'	'2634'	'5'
'68'	'822'	'3881'	'1'
'64'	'822'	'249'	'1'
'51'	'822'	'691'	'6'
'63'	'822'	'3686'	'2'
'24'	'822'	'1356'	'4'
'87'	'822'	'1124'	'1'
'8'	'823'	'182'	'1'
'26'	'824'	'6826'	'3'
'18'	'824'	'4994'	'7'
'98'	'824'	'4864'	'7'
'95'	'824'	'3905'	'3'
'31'	'824'	'7529'	'7'
'65'	'824'	'6688'	'2'
'71'	'824'	'7973'	'2'
'39'	'824'	'7492'	'1'
'58'	'825'	'1447'	'3'
'46'	'825'	'1623'	'1'
'28'	'825'	'126'	'1'
'73'	'826'	'2283'	'3'
'97'	'826'	'1329'	'4'
'42'	'826'	'1237'	'4'
'41'	'826'	'569'	'4'
'92'	'827'	'520'	'4'
'55'	'827'	'3873'	'3'
'29'	'827'	'3658'	'2'
'2'	'827'	'525'	'1'
'40'	'827'	'1900'	'5'
'48'	'828'	'147'	'1'
'11'	'829'	'1925'	'2'
'54'	'829'	'1772'	'2'
'54'	'830'	'8097'	'5'
'81'	'830'	'8777'	'2'
'87'	'830'	'282'	'6'
'19'	'830'	'7176'	'2'
'55'	'830'	'8713'	'2'
'38'	'830'	'2832'	'2'
'77'	'830'	'8240'	'7'
'21'	'830'	'1413'	'4'
'59'	'830'	'7921'	'4'
'93'	'831'	'438'	'1'
'54'	'832'	'993'	'1'
'8'	'833'	'797'	'1'
'30'	'834'	'6166'	'3'
'96'	'834'	'645'	'6'
'67'	'834'	'5026'	'4'
'69'	'834'	'5991'	'4'
'41'	'834'	'4610'	'4'
'55'	'834'	'5009'	'6'
'18'	'834'	'4913'	'1'
'95'	'835'	'2880'	'4'
'33'	'835'	'116'	'2'
'6'	'835'	'3602'	'2'
'61'	'835'	'3982'	'4'
'67'	'836'	'737'	'1'
'81'	'836'	'20'	'1'
'14'	'837'	'5302'	'4'
'97'	'837'	'5692'	'4'
'27'	'837'	'5187'	'5'
'45'	'837'	'4649'	'2'
'95'	'837'	'1013'	'2'
'43'	'837'	'6828'	'8'
'77'	'837'	'3668'	'8'
'7'	'837'	'2586'	'5'
'33'	'838'	'2200'	'3'
'53'	'838'	'2086'	'2'
'66'	'838'	'270'	'1'
'92'	'839'	'4506'	'7'
'53'	'839'	'6122'	'1'
'41'	'839'	'6642'	'5'
'33'	'839'	'3541'	'5'
'42'	'839'	'6481'	'4'
'94'	'839'	'2154'	'4'
'50'	'839'	'7709'	'3'
'22'	'839'	'7964'	'3'
'54'	'840'	'6569'	'5'
'2'	'840'	'4285'	'3'
'16'	'840'	'7939'	'10'
'38'	'840'	'4544'	'7'
'18'	'840'	'1906'	'9'
'45'	'840'	'7162'	'5'
'17'	'840'	'9171'	'8'
'75'	'840'	'7953'	'10'
'56'	'840'	'3856'	'7'
'58'	'840'	'1945'	'2'
'72'	'841'	'661'	'1'
'42'	'842'	'3276'	'3'
'91'	'842'	'1617'	'7'
'29'	'842'	'2813'	'4'
'70'	'842'	'786'	'6'
'68'	'842'	'3144'	'7'
'47'	'842'	'5912'	'2'
'97'	'842'	'1234'	'5'
'66'	'843'	'1972'	'4'
'71'	'843'	'3463'	'3'
'67'	'843'	'1132'	'2'
'75'	'843'	'4914'	'3'
'82'	'843'	'5324'	'2'
'74'	'843'	'5529'	'4'
'40'	'844'	'2780'	'4'
'43'	'844'	'2121'	'3'
'22'	'844'	'3277'	'1'
'2'	'844'	'1061'	'2'
'52'	'845'	'2275'	'1'
'43'	'845'	'1726'	'4'
'79'	'845'	'815'	'4'
'84'	'845'	'718'	'4'
'39'	'846'	'237'	'4'
'34'	'846'	'1468'	'1'
'81'	'846'	'2170'	'4'
'16'	'846'	'3619'	'2'
'11'	'846'	'1239'	'2'
'20'	'847'	'9427'	'6'
'24'	'847'	'5812'	'7'
'48'	'847'	'9845'	'7'
'2'	'847'	'6726'	'2'
'38'	'847'	'3809'	'9'
'71'	'847'	'4738'	'9'
'84'	'847'	'3503'	'7'
'87'	'847'	'685'	'10'
'3'	'847'	'1890'	'5'
'44'	'847'	'8338'	'9'
'11'	'848'	'3059'	'2'
'70'	'848'	'2513'	'1'
'17'	'848'	'825'	'3'
'16'	'848'	'6856'	'5'
'34'	'848'	'4009'	'7'
'14'	'848'	'785'	'6'
'41'	'848'	'2307'	'3'
'9'	'849'	'5738'	'8'
'22'	'849'	'642'	'8'
'13'	'849'	'4190'	'4'
'48'	'849'	'1569'	'9'
'11'	'849'	'4807'	'7'
'56'	'849'	'5972'	'5'
'51'	'849'	'623'	'4'
'60'	'849'	'5253'	'6'
'79'	'849'	'2986'	'8'
'83'	'849'	'9801'	'8'
'57'	'850'	'3164'	'4'
'93'	'850'	'6459'	'9'
'83'	'850'	'4940'	'1'
'81'	'850'	'6747'	'2'
'50'	'850'	'4486'	'7'
'42'	'850'	'8922'	'7'
'1'	'850'	'7546'	'7'
'90'	'850'	'7689'	'1'
'78'	'850'	'2732'	'7'
'69'	'851'	'2770'	'2'
'87'	'851'	'2209'	'2'
'47'	'851'	'1931'	'3'
'83'	'852'	'926'	'3'
'62'	'852'	'1229'	'3'
'18'	'852'	'807'	'3'
'28'	'852'	'4275'	'5'
'67'	'852'	'1308'	'5'
'54'	'853'	'8659'	'8'
'25'	'853'	'837'	'5'
'96'	'853'	'9558'	'10'
'33'	'853'	'8021'	'1'
'22'	'853'	'5076'	'9'
'9'	'853'	'5573'	'3'
'12'	'853'	'3616'	'6'
'65'	'853'	'1385'	'9'
'8'	'853'	'8556'	'7'
'7'	'853'	'2258'	'3'
'63'	'854'	'921'	'3'
'47'	'854'	'2714'	'3'
'30'	'854'	'755'	'1'
'37'	'855'	'4231'	'3'
'15'	'855'	'6699'	'1'
'19'	'855'	'2120'	'2'
'16'	'855'	'2834'	'2'
'59'	'855'	'6544'	'7'
'32'	'855'	'3747'	'6'
'47'	'855'	'5764'	'7'
'22'	'856'	'6866'	'7'
'95'	'856'	'5648'	'8'
'26'	'856'	'1973'	'7'
'31'	'856'	'6725'	'3'
'19'	'856'	'7929'	'6'
'56'	'856'	'180'	'6'
'7'	'856'	'3857'	'3'
'20'	'856'	'7641'	'2'
'38'	'857'	'2158'	'1'
'62'	'857'	'2759'	'3'
'34'	'857'	'376'	'3'
'18'	'857'	'4065'	'8'
'58'	'857'	'1744'	'3'
'14'	'857'	'670'	'3'
'55'	'857'	'7886'	'3'
'40'	'857'	'4194'	'4'
'46'	'858'	'299'	'1'
'31'	'859'	'9653'	'6'
'65'	'859'	'5591'	'5'
'91'	'859'	'3372'	'4'
'50'	'859'	'4780'	'9'
'38'	'859'	'3394'	'1'
'46'	'859'	'3924'	'4'
'25'	'859'	'2593'	'9'
'94'	'859'	'4966'	'3'
'80'	'859'	'9093'	'6'
'75'	'859'	'7041'	'3'
'59'	'860'	'4952'	'2'
'21'	'860'	'1117'	'2'
'41'	'860'	'54'	'3'
'8'	'860'	'2235'	'8'
'38'	'860'	'1014'	'1'
'20'	'860'	'6882'	'6'
'1'	'860'	'2324'	'1'
'99'	'860'	'8476'	'6'
'90'	'860'	'1477'	'6'
'42'	'861'	'5878'	'9'
'68'	'861'	'6172'	'6'
'98'	'861'	'9006'	'5'
'67'	'861'	'7737'	'8'
'40'	'861'	'1807'	'5'
'31'	'861'	'6762'	'5'
'44'	'861'	'8051'	'10'
'30'	'861'	'945'	'3'
'77'	'861'	'9678'	'1'
'62'	'861'	'995'	'2'
'78'	'862'	'2372'	'6'
'66'	'862'	'6602'	'6'
'7'	'862'	'4018'	'1'
'62'	'862'	'6146'	'4'
'82'	'862'	'2036'	'5'
'25'	'862'	'4693'	'2'
'59'	'862'	'3463'	'2'
'26'	'863'	'6766'	'8'
'48'	'863'	'134'	'2'
'79'	'863'	'1512'	'10'
'14'	'863'	'8684'	'5'
'9'	'863'	'3502'	'3'
'81'	'863'	'9566'	'6'
'94'	'863'	'771'	'3'
'59'	'863'	'6629'	'9'
'53'	'863'	'4636'	'5'
'92'	'863'	'6599'	'7'
'26'	'864'	'5495'	'1'
'29'	'864'	'2127'	'5'
'96'	'864'	'5363'	'3'
'27'	'864'	'4214'	'1'
'30'	'864'	'2151'	'8'
'51'	'864'	'3279'	'3'
'69'	'864'	'5199'	'1'
'16'	'864'	'7654'	'2'
'55'	'865'	'1413'	'5'
'97'	'865'	'709'	'5'
'94'	'865'	'2025'	'3'
'22'	'865'	'823'	'3'
'96'	'865'	'3834'	'1'
'40'	'865'	'3801'	'1'
'36'	'866'	'5'	'1'
'80'	'867'	'2735'	'9'
'10'	'867'	'2267'	'7'
'19'	'867'	'3689'	'8'
'46'	'867'	'4954'	'8'
'86'	'867'	'5651'	'8'
'89'	'867'	'8933'	'7'
'9'	'867'	'5222'	'4'
'41'	'867'	'7678'	'9'
'61'	'867'	'4568'	'5'
'86'	'868'	'3887'	'5'
'98'	'868'	'5682'	'5'
'46'	'868'	'704'	'5'
'97'	'868'	'5089'	'5'
'29'	'868'	'1512'	'1'
'7'	'868'	'4569'	'2'
'17'	'868'	'4727'	'1'
'66'	'868'	'8635'	'9'
'80'	'868'	'2432'	'7'
'65'	'869'	'3976'	'3'
'57'	'869'	'3200'	'3'
'20'	'869'	'4942'	'5'
'15'	'869'	'782'	'2'
'27'	'869'	'949'	'5'
'98'	'870'	'975'	'1'
'4'	'871'	'2770'	'5'
'19'	'871'	'3660'	'5'
'15'	'871'	'4958'	'3'
'99'	'871'	'4012'	'2'
'6'	'871'	'2509'	'4'
'36'	'872'	'2644'	'1'
'43'	'872'	'152'	'6'
'62'	'872'	'1702'	'6'
'37'	'872'	'5990'	'1'
'56'	'872'	'429'	'2'
'47'	'872'	'3834'	'6'
'14'	'872'	'856'	'7'
'49'	'872'	'326'	'7'
'30'	'872'	'5064'	'1'
'54'	'873'	'222'	'4'
'15'	'873'	'1592'	'1'
'81'	'873'	'4000'	'4'
'9'	'873'	'2564'	'2'
'33'	'874'	'1642'	'4'
'77'	'874'	'1973'	'3'
'49'	'874'	'4193'	'3'
'3'	'874'	'2905'	'2'
'22'	'874'	'1580'	'2'
'59'	'875'	'2546'	'5'
'55'	'875'	'4787'	'1'
'48'	'875'	'2551'	'5'
'99'	'875'	'6859'	'2'
'62'	'875'	'3495'	'1'
'93'	'875'	'5766'	'4'
'91'	'875'	'4693'	'7'
'46'	'875'	'2653'	'2'
'60'	'875'	'1097'	'4'
'92'	'876'	'6534'	'6'
'13'	'876'	'4967'	'6'
'24'	'876'	'8228'	'9'
'91'	'876'	'1235'	'5'
'95'	'876'	'9507'	'1'
'31'	'876'	'799'	'6'
'29'	'876'	'9836'	'9'
'46'	'876'	'9782'	'8'
'82'	'876'	'516'	'9'
'80'	'876'	'2530'	'7'
'98'	'877'	'1627'	'2'
'46'	'877'	'322'	'1'
'68'	'878'	'5895'	'1'
'86'	'878'	'342'	'8'
'81'	'878'	'9462'	'5'
'89'	'878'	'9863'	'4'
'16'	'878'	'6'	'3'
'15'	'878'	'3659'	'2'
'85'	'878'	'141'	'10'
'28'	'878'	'6584'	'5'
'62'	'878'	'6115'	'9'
'39'	'878'	'7138'	'1'
'4'	'879'	'120'	'1'
'8'	'880'	'7319'	'3'
'3'	'880'	'9597'	'6'
'69'	'880'	'2293'	'6'
'44'	'880'	'7889'	'6'
'84'	'880'	'3757'	'9'
'17'	'880'	'8780'	'5'
'14'	'880'	'4711'	'6'
'7'	'880'	'2695'	'8'
'86'	'880'	'1199'	'4'
'55'	'880'	'6454'	'9'
'20'	'881'	'187'	'1'
'1'	'882'	'68'	'1'
'9'	'882'	'1686'	'4'
'67'	'882'	'3008'	'3'
'8'	'882'	'2446'	'4'
'64'	'882'	'2036'	'2'
'8'	'883'	'1228'	'3'
'77'	'883'	'9319'	'1'
'1'	'883'	'3064'	'4'
'10'	'883'	'7466'	'2'
'89'	'883'	'7582'	'9'
'11'	'883'	'6344'	'8'
'7'	'883'	'6031'	'3'
'54'	'883'	'8022'	'7'
'45'	'883'	'5765'	'3'
'52'	'883'	'7352'	'5'
'32'	'884'	'4047'	'2'
'4'	'884'	'4957'	'3'
'8'	'884'	'3008'	'4'
'88'	'884'	'1912'	'2'
'58'	'884'	'4941'	'2'
'71'	'885'	'3065'	'2'
'59'	'885'	'4463'	'6'
'27'	'885'	'3339'	'1'
'48'	'885'	'274'	'2'
'46'	'885'	'2663'	'3'
'29'	'885'	'2771'	'6'
'28'	'886'	'4081'	'4'
'37'	'886'	'3044'	'5'
'20'	'886'	'5962'	'1'
'62'	'886'	'1843'	'7'
'31'	'886'	'779'	'1'
'98'	'886'	'6721'	'1'
'43'	'886'	'1776'	'2'
'91'	'886'	'4232'	'4'
'10'	'886'	'494'	'7'
'61'	'887'	'2938'	'5'
'68'	'887'	'1891'	'5'
'71'	'887'	'4595'	'3'
'30'	'887'	'2439'	'2'
'43'	'887'	'1911'	'3'
'62'	'888'	'1226'	'2'
'57'	'888'	'552'	'3'
'66'	'888'	'4730'	'5'
'24'	'888'	'775'	'4'
'5'	'888'	'3863'	'2'
'77'	'889'	'5756'	'1'
'22'	'889'	'4561'	'2'
'86'	'889'	'227'	'3'
'46'	'889'	'1748'	'6'
'21'	'889'	'3639'	'4'
'18'	'889'	'706'	'6'
