'1961'	'4'	'9'
'1961'	'71'	'9'
'1961'	'63'	'9'
'1961'	'37'	'9'
'1961'	'7'	'9'
'1961'	'85'	'9'
'1961'	'47'	'9'
'1962'	'44'	'10'
'1962'	'80'	'10'
'1962'	'19'	'10'
'1962'	'9'	'10'
'1962'	'45'	'10'
'1962'	'35'	'10'
'1962'	'50'	'10'
'1962'	'42'	'10'
'1962'	'54'	'10'
'1962'	'91'	'10'
'1963'	'95'	'1'
'1964'	'84'	'4'
'1964'	'38'	'4'
'1964'	'20'	'4'
'1964'	'91'	'4'
'1965'	'19'	'1'
'1966'	'77'	'7'
'1966'	'64'	'7'
'1966'	'52'	'7'
'1966'	'67'	'7'
'1966'	'17'	'7'
'1966'	'89'	'7'
'1966'	'40'	'7'
'1967'	'18'	'8'
'1967'	'36'	'8'
'1967'	'66'	'8'
'1967'	'9'	'8'
'1967'	'33'	'8'
'1967'	'83'	'8'
'1967'	'84'	'8'
'1967'	'88'	'8'
'1968'	'95'	'9'
'1968'	'11'	'9'
'1968'	'34'	'9'
'1968'	'42'	'9'
'1968'	'63'	'9'
'1968'	'75'	'9'
'1968'	'18'	'9'
'1968'	'53'	'9'
'1968'	'86'	'9'
'1971'	'10'	'5'
'1971'	'25'	'5'
'1971'	'20'	'5'
'1971'	'92'	'5'
'1971'	'58'	'5'
'1972'	'52'	'10'
'1972'	'11'	'10'
'1972'	'42'	'10'
'1972'	'32'	'10'
'1972'	'35'	'10'
'1972'	'31'	'10'
'1972'	'21'	'10'
'1972'	'71'	'10'
'1972'	'89'	'10'
'1972'	'90'	'10'
'1973'	'43'	'8'
'1973'	'66'	'8'
'1973'	'88'	'8'
'1973'	'99'	'8'
'1973'	'73'	'8'
'1973'	'24'	'8'
'1973'	'63'	'8'
'1973'	'45'	'8'
'1974'	'8'	'10'
'1974'	'17'	'10'
'1974'	'58'	'10'
'1974'	'67'	'10'
'1974'	'33'	'10'
'1974'	'50'	'10'
'1974'	'76'	'10'
'1974'	'51'	'10'
'1974'	'97'	'10'
'1974'	'72'	'10'
'1975'	'49'	'10'
'1975'	'21'	'10'
'1975'	'53'	'10'
'1975'	'61'	'10'
'1975'	'18'	'10'
'1975'	'67'	'10'
'1975'	'78'	'10'
'1975'	'27'	'10'
'1975'	'50'	'10'
'1975'	'24'	'10'
'1976'	'29'	'1'
'1977'	'82'	'8'
'1977'	'90'	'8'
'1977'	'16'	'8'
'1977'	'46'	'8'
'1977'	'17'	'8'
'1977'	'78'	'8'
'1977'	'87'	'8'
'1977'	'89'	'8'
'1978'	'95'	'3'
'1978'	'30'	'3'
'1978'	'66'	'3'
'1979'	'6'	'8'
'1979'	'47'	'8'
'1979'	'62'	'8'
'1979'	'59'	'8'
'1979'	'96'	'8'
'1979'	'3'	'8'
'1979'	'72'	'8'
'1979'	'16'	'8'
'1981'	'95'	'7'
'1981'	'48'	'7'
'1981'	'79'	'7'
'1981'	'19'	'7'
'1981'	'75'	'7'
'1981'	'51'	'7'
'1981'	'93'	'7'
'1982'	'75'	'2'
'1982'	'79'	'2'
'1983'	'27'	'8'
'1983'	'16'	'8'
'1983'	'41'	'8'
'1983'	'70'	'8'
'1983'	'52'	'8'
'1983'	'38'	'8'
'1983'	'98'	'8'
'1983'	'40'	'8'
'1984'	'99'	'4'
'1984'	'13'	'4'
'1984'	'32'	'4'
'1984'	'49'	'4'
'1985'	'58'	'6'
'1985'	'81'	'6'
'1985'	'37'	'6'
'1985'	'68'	'6'
'1985'	'59'	'6'
'1985'	'61'	'6'
'1986'	'70'	'8'
'1986'	'6'	'8'
'1986'	'55'	'8'
'1986'	'95'	'8'
'1986'	'35'	'8'
'1986'	'74'	'8'
'1986'	'64'	'8'
'1986'	'63'	'8'
'1987'	'46'	'2'
'1987'	'93'	'2'
'1988'	'9'	'9'
'1988'	'70'	'9'
'1988'	'74'	'9'
'1988'	'19'	'9'
'1988'	'8'	'9'
'1988'	'26'	'9'
'1988'	'72'	'9'
'1988'	'91'	'9'
'1988'	'29'	'9'
'1989'	'69'	'6'
'1989'	'85'	'6'
'1989'	'17'	'6'
'1989'	'11'	'6'
'1989'	'28'	'6'
'1989'	'93'	'6'
'1991'	'30'	'6'
'1991'	'13'	'6'
'1991'	'22'	'6'
'1991'	'3'	'6'
'1991'	'65'	'6'
'1991'	'50'	'6'
'1992'	'47'	'9'
'1992'	'37'	'9'
'1992'	'71'	'9'
'1992'	'53'	'9'
'1992'	'8'	'9'
'1992'	'41'	'9'
'1992'	'55'	'9'
'1992'	'54'	'9'
'1992'	'17'	'9'
'1993'	'80'	'4'
'1993'	'93'	'4'
'1993'	'76'	'4'
'1993'	'40'	'4'
'1994'	'39'	'1'
'1995'	'4'	'2'
'1995'	'68'	'2'
'1996'	'96'	'7'
'1996'	'11'	'7'
'1996'	'34'	'7'
'1996'	'46'	'7'
'1996'	'88'	'7'
'1996'	'71'	'7'
'1996'	'55'	'7'
'1997'	'77'	'7'
'1997'	'51'	'7'
'1997'	'73'	'7'
'1997'	'85'	'7'
'1997'	'54'	'7'
'1997'	'3'	'7'
'1997'	'56'	'7'
'2001'	'49'	'1'
'2002'	'80'	'10'
'2002'	'29'	'10'
'2002'	'87'	'10'
'2002'	'12'	'10'
'2002'	'92'	'10'
'2002'	'73'	'10'
'2002'	'40'	'10'
'2002'	'18'	'10'
'2002'	'28'	'10'
'2002'	'55'	'10'
'2003'	'30'	'2'
'2003'	'28'	'2'
'2004'	'88'	'4'
'2004'	'65'	'4'
'2004'	'76'	'4'
'2004'	'3'	'4'
'2005'	'85'	'9'
'2005'	'2'	'9'
'2005'	'49'	'9'
'2005'	'50'	'9'
'2005'	'31'	'9'
'2005'	'72'	'9'
'2005'	'83'	'9'
'2005'	'19'	'9'
'2005'	'13'	'9'
'2006'	'93'	'3'
'2006'	'30'	'3'
'2006'	'60'	'3'
'2007'	'77'	'9'
'2007'	'36'	'9'
'2007'	'33'	'9'
'2007'	'4'	'9'
'2007'	'16'	'9'
'2007'	'74'	'9'
'2007'	'24'	'9'
'2007'	'28'	'9'
'2007'	'17'	'9'
'2008'	'66'	'1'
'2009'	'19'	'5'
'2009'	'45'	'5'
'2009'	'80'	'5'
'2009'	'56'	'5'
'2009'	'21'	'5'
'2021'	'89'	'10'
'2021'	'50'	'10'
'2021'	'57'	'10'
'2021'	'19'	'10'
'2021'	'24'	'10'
'2021'	'54'	'10'
'2021'	'70'	'10'
'2021'	'47'	'10'
'2021'	'97'	'10'
'2021'	'26'	'10'
'2022'	'80'	'2'
'2022'	'19'	'2'
'2031'	'59'	'4'
'2031'	'68'	'4'
'2031'	'61'	'4'
'2031'	'31'	'4'
'2032'	'40'	'6'
'2032'	'96'	'6'
'2032'	'55'	'6'
'2032'	'62'	'6'
'2032'	'33'	'6'
'2032'	'5'	'6'
'2041'	'79'	'4'
'2041'	'36'	'4'
'2041'	'54'	'4'
'2041'	'88'	'4'
'2042'	'60'	'8'
'2042'	'55'	'8'
'2042'	'12'	'8'
'2042'	'87'	'8'
'2042'	'59'	'8'
'2042'	'82'	'8'
'2042'	'33'	'8'
'2042'	'38'	'8'
'2043'	'31'	'3'
'2043'	'61'	'3'
'2043'	'53'	'3'
'2044'	'21'	'2'
'2044'	'88'	'2'
'2045'	'87'	'4'
'2045'	'26'	'4'
'2045'	'30'	'4'
'2045'	'14'	'4'
'2046'	'93'	'1'
'2051'	'40'	'1'
'2052'	'84'	'2'
'2052'	'16'	'2'
'2053'	'21'	'5'
'2053'	'35'	'5'
'2053'	'14'	'5'
'2053'	'98'	'5'
'2053'	'2'	'5'
'2054'	'49'	'2'
'2054'	'48'	'2'
'2055'	'64'	'4'
'2055'	'19'	'4'
'2055'	'72'	'4'
'2055'	'20'	'4'
'2056'	'31'	'6'
'2056'	'44'	'6'
'2056'	'42'	'6'
'2056'	'13'	'6'
'2056'	'5'	'6'
'2056'	'67'	'6'
'2057'	'10'	'9'
'2057'	'72'	'9'
'2057'	'9'	'9'
'2057'	'64'	'9'
'2057'	'11'	'9'
'2057'	'77'	'9'
'2057'	'76'	'9'
'2057'	'16'	'9'
'2057'	'36'	'9'
'2058'	'73'	'4'
'2058'	'47'	'4'
'2058'	'84'	'4'
'2058'	'28'	'4'
'2061'	'55'	'10'
'2061'	'14'	'10'
'2061'	'51'	'10'
'2061'	'8'	'10'
'2061'	'23'	'10'
'2061'	'21'	'10'
'2061'	'96'	'10'
'2061'	'66'	'10'
'2061'	'2'	'10'
'2061'	'79'	'10'
'2062'	'88'	'9'
'2062'	'3'	'9'
'2062'	'65'	'9'
'2062'	'87'	'9'
'2062'	'56'	'9'
'2062'	'86'	'9'
'2062'	'81'	'9'
'2062'	'66'	'9'
'2062'	'33'	'9'
'2063'	'74'	'8'
'2063'	'93'	'8'
'2063'	'86'	'8'
'2063'	'59'	'8'
'2063'	'26'	'8'
'2063'	'37'	'8'
'2063'	'78'	'8'
'2063'	'57'	'8'
'2064'	'14'	'10'
'2064'	'17'	'10'
'2064'	'47'	'10'
'2064'	'6'	'10'
'2064'	'79'	'10'
'2064'	'69'	'10'
'2064'	'92'	'10'
'2064'	'20'	'10'
'2064'	'21'	'10'
'2064'	'87'	'10'
'2065'	'57'	'7'
'2065'	'81'	'7'
'2065'	'14'	'7'
'2065'	'25'	'7'
'2065'	'76'	'7'
'2065'	'72'	'7'
'2065'	'54'	'7'
'2066'	'92'	'10'
'2066'	'29'	'10'
'2066'	'64'	'10'
'2066'	'4'	'10'
'2066'	'21'	'10'
'2066'	'56'	'10'
'2066'	'33'	'10'
'2066'	'60'	'10'
'2066'	'31'	'10'
'2066'	'30'	'10'
'2067'	'88'	'5'
'2067'	'30'	'5'
'2067'	'37'	'5'
'2067'	'94'	'5'
'2067'	'99'	'5'
'2071'	'81'	'1'
'2072'	'92'	'1'
'2073'	'19'	'7'
'2073'	'87'	'7'
'2073'	'86'	'7'
'2073'	'10'	'7'
'2073'	'29'	'7'
'2073'	'13'	'7'
'2073'	'72'	'7'
'2074'	'98'	'1'
'2075'	'93'	'2'
'2075'	'52'	'2'
'2076'	'91'	'6'
'2076'	'18'	'6'
'2076'	'88'	'6'
'2076'	'23'	'6'
'2076'	'64'	'6'
'2076'	'49'	'6'
'2081'	'25'	'5'
'2081'	'71'	'5'
'2081'	'23'	'5'
'2081'	'76'	'5'
'2081'	'15'	'5'
'2082'	'11'	'7'
'2082'	'21'	'7'
'2082'	'73'	'7'
'2082'	'7'	'7'
'2082'	'99'	'7'
'2082'	'12'	'7'
'2082'	'34'	'7'
'2083'	'75'	'5'
'2083'	'71'	'5'
'2083'	'44'	'5'
'2083'	'84'	'5'
'2083'	'8'	'5'
'2084'	'34'	'8'
'2084'	'24'	'8'
'2084'	'66'	'8'
'2084'	'71'	'8'
'2084'	'61'	'8'
'2084'	'50'	'8'
'2084'	'54'	'8'
'2084'	'12'	'8'
'2085'	'6'	'7'
'2085'	'66'	'7'
'2085'	'86'	'7'
'2085'	'50'	'7'
'2085'	'12'	'7'
'2085'	'21'	'7'
'2085'	'13'	'7'
'2086'	'72'	'4'
'2086'	'81'	'4'
'2086'	'50'	'4'
'2086'	'78'	'4'
'2091'	'64'	'9'
'2091'	'95'	'9'
'2091'	'51'	'9'
'2091'	'89'	'9'
'2091'	'85'	'9'
'2091'	'39'	'9'
'2091'	'1'	'9'
'2091'	'78'	'9'
'2091'	'24'	'9'
'2092'	'57'	'9'
'2092'	'61'	'9'
'2092'	'77'	'9'
'2092'	'43'	'9'
'2092'	'53'	'9'
'2092'	'18'	'9'
'2092'	'5'	'9'
'2092'	'45'	'9'
'2092'	'37'	'9'
'2093'	'91'	'7'
'2093'	'2'	'7'
'2093'	'17'	'7'
'2093'	'33'	'7'
'2093'	'98'	'7'
'2093'	'74'	'7'
'2093'	'41'	'7'
'2101'	'11'	'10'
'2101'	'78'	'10'
'2101'	'92'	'10'
'2101'	'53'	'10'
'2101'	'97'	'10'
'2101'	'72'	'10'
'2101'	'67'	'10'
'2101'	'31'	'10'
'2101'	'74'	'10'
'2101'	'48'	'10'
'2102'	'43'	'7'
'2102'	'73'	'7'
'2102'	'99'	'7'
'2102'	'46'	'7'
'2102'	'36'	'7'
'2102'	'92'	'7'
'2102'	'48'	'7'
'2111'	'94'	'5'
'2111'	'8'	'5'
'2111'	'46'	'5'
'2111'	'4'	'5'
'2111'	'66'	'5'
'2112'	'64'	'6'
'2112'	'16'	'6'
'2112'	'71'	'6'
'2112'	'41'	'6'
'2112'	'55'	'6'
'2112'	'3'	'6'
'2113'	'80'	'1'
'2114'	'22'	'9'
'2114'	'13'	'9'
'2114'	'23'	'9'
'2114'	'83'	'9'
'2114'	'44'	'9'
'2114'	'80'	'9'
'2114'	'70'	'9'
'2114'	'26'	'9'
'2114'	'37'	'9'
'2115'	'52'	'7'
'2115'	'53'	'7'
'2115'	'87'	'7'
'2115'	'10'	'7'
'2115'	'91'	'7'
'2115'	'51'	'7'
'2115'	'84'	'7'
'2116'	'27'	'8'
'2116'	'99'	'8'
'2116'	'55'	'8'
'2116'	'44'	'8'
'2116'	'57'	'8'
'2116'	'64'	'8'
'2116'	'96'	'8'
'2116'	'53'	'8'
'2117'	'85'	'6'
'2117'	'41'	'6'
'2117'	'82'	'6'
'2117'	'8'	'6'
'2117'	'59'	'6'
'2117'	'78'	'6'
'2121'	'50'	'7'
'2121'	'30'	'7'
'2121'	'23'	'7'
'2121'	'68'	'7'
'2121'	'82'	'7'
'2121'	'13'	'7'
'2121'	'22'	'7'
'2131'	'29'	'1'
'2132'	'92'	'7'
'2132'	'66'	'7'
'2132'	'49'	'7'
'2132'	'76'	'7'
'2132'	'91'	'7'
'2132'	'58'	'7'
'2132'	'62'	'7'
'2141'	'54'	'8'
'2141'	'40'	'8'
'2141'	'48'	'8'
'2141'	'26'	'8'
'2141'	'32'	'8'
'2141'	'24'	'8'
'2141'	'20'	'8'
'2141'	'25'	'8'
'2142'	'13'	'10'
'2142'	'74'	'10'
'2142'	'93'	'10'
'2142'	'27'	'10'
'2142'	'91'	'10'
'2142'	'72'	'10'
'2142'	'3'	'10'
'2142'	'62'	'10'
'2142'	'81'	'10'
'2142'	'90'	'10'
'2143'	'40'	'4'
'2143'	'86'	'4'
'2143'	'98'	'4'
'2143'	'96'	'4'
'2144'	'63'	'1'
'2145'	'10'	'10'
'2145'	'18'	'10'
'2145'	'42'	'10'
'2145'	'69'	'10'
'2145'	'73'	'10'
'2145'	'65'	'10'
'2145'	'8'	'10'
'2145'	'60'	'10'
'2145'	'96'	'10'
'2145'	'62'	'10'
'2146'	'91'	'4'
'2146'	'64'	'4'
'2146'	'69'	'4'
'2146'	'81'	'4'
'2147'	'93'	'3'
'2147'	'19'	'3'
'2147'	'28'	'3'
'2148'	'78'	'7'
'2148'	'40'	'7'
'2148'	'22'	'7'
'2148'	'16'	'7'
'2148'	'67'	'7'
'2148'	'37'	'7'
'2148'	'18'	'7'
'2151'	'68'	'9'
'2151'	'45'	'9'
'2151'	'22'	'9'
'2151'	'65'	'9'
'2151'	'58'	'9'
'2151'	'51'	'9'
'2151'	'26'	'9'
'2151'	'94'	'9'
'2151'	'69'	'9'
'2152'	'45'	'1'
'2153'	'55'	'2'
'2153'	'58'	'2'
'2154'	'31'	'9'
'2154'	'9'	'9'
'2154'	'84'	'9'
'2154'	'95'	'9'
'2154'	'70'	'9'
'2154'	'12'	'9'
'2154'	'18'	'9'
'2154'	'68'	'9'
'2154'	'49'	'9'
'2155'	'54'	'1'
'2156'	'97'	'9'
'2156'	'44'	'9'
'2156'	'52'	'9'
'2156'	'21'	'9'
'2156'	'15'	'9'
'2156'	'31'	'9'
'2156'	'88'	'9'
'2156'	'98'	'9'
'2156'	'59'	'9'
'2161'	'68'	'7'
'2161'	'91'	'7'
'2161'	'85'	'7'
'2161'	'74'	'7'
'2161'	'31'	'7'
'2161'	'16'	'7'
'2161'	'93'	'7'
'2162'	'81'	'9'
'2162'	'65'	'9'
'2162'	'58'	'9'
'2162'	'5'	'9'
'2162'	'86'	'9'
'2162'	'17'	'9'
'2162'	'90'	'9'
'2162'	'31'	'9'
'2162'	'70'	'9'
'2163'	'93'	'3'
'2163'	'15'	'3'
'2163'	'82'	'3'
'2164'	'36'	'10'
'2164'	'1'	'10'
'2164'	'17'	'10'
'2164'	'84'	'10'
'2164'	'69'	'10'
'2164'	'33'	'10'
'2164'	'46'	'10'
'2164'	'31'	'10'
'2164'	'34'	'10'
'2164'	'23'	'10'
'2165'	'86'	'4'
'2165'	'17'	'4'
'2165'	'94'	'4'
'2165'	'39'	'4'
'2166'	'49'	'2'
'2166'	'92'	'2'
'2171'	'91'	'5'
'2171'	'42'	'5'
'2171'	'26'	'5'
'2171'	'8'	'5'
'2171'	'31'	'5'
'2172'	'9'	'3'
'2172'	'12'	'3'
'2172'	'53'	'3'
'2173'	'36'	'6'
'2173'	'55'	'6'
'2173'	'43'	'6'
'2173'	'70'	'6'
'2173'	'51'	'6'
'2173'	'78'	'6'
'2181'	'83'	'5'
'2181'	'17'	'5'
'2181'	'76'	'5'
'2181'	'94'	'5'
'2181'	'51'	'5'
'2182'	'43'	'10'
'2182'	'95'	'10'
'2182'	'46'	'10'
'2182'	'97'	'10'
'2182'	'49'	'10'
'2182'	'89'	'10'
'2182'	'66'	'10'
'2182'	'96'	'10'
'2182'	'21'	'10'
'2182'	'58'	'10'
'2183'	'13'	'8'
'2183'	'55'	'8'
'2183'	'46'	'8'
'2183'	'41'	'8'
'2183'	'88'	'8'
'2183'	'71'	'8'
'2183'	'27'	'8'
'2183'	'93'	'8'
'2184'	'54'	'3'
'2184'	'55'	'3'
'2184'	'4'	'3'
'2185'	'3'	'1'
'2186'	'58'	'2'
'2186'	'5'	'2'
'2187'	'3'	'4'
'2187'	'47'	'4'
'2187'	'31'	'4'
'2187'	'76'	'4'
'2191'	'96'	'6'
'2191'	'88'	'6'
'2191'	'16'	'6'
'2191'	'17'	'6'
'2191'	'94'	'6'
'2191'	'43'	'6'
'2192'	'21'	'10'
'2192'	'51'	'10'
'2192'	'60'	'10'
'2192'	'46'	'10'
'2192'	'67'	'10'
'2192'	'34'	'10'
'2192'	'97'	'10'
'2192'	'24'	'10'
'2192'	'56'	'10'
'2192'	'82'	'10'
'2193'	'93'	'1'
'2201'	'74'	'10'
'2201'	'97'	'10'
'2201'	'84'	'10'
'2201'	'39'	'10'
'2201'	'32'	'10'
'2201'	'86'	'10'
'2201'	'51'	'10'
'2201'	'31'	'10'
'2201'	'56'	'10'
'2201'	'24'	'10'
'2202'	'64'	'2'
'2202'	'21'	'2'
'2203'	'26'	'3'
'2203'	'99'	'3'
'2203'	'53'	'3'
'2211'	'57'	'6'
'2211'	'32'	'6'
'2211'	'21'	'6'
'2211'	'59'	'6'
'2211'	'18'	'6'
'2211'	'13'	'6'
'2221'	'9'	'10'
'2221'	'82'	'10'
'2221'	'97'	'10'
'2221'	'14'	'10'
'2221'	'36'	'10'
'2221'	'19'	'10'
'2221'	'73'	'10'
'2221'	'34'	'10'
'2221'	'91'	'10'
'2221'	'32'	'10'
'2222'	'20'	'2'
'2222'	'18'	'2'
'2223'	'31'	'3'
'2223'	'53'	'3'
'2223'	'94'	'3'
'2224'	'76'	'8'
'2224'	'93'	'8'
'2224'	'68'	'8'
'2224'	'65'	'8'
'2224'	'91'	'8'
'2224'	'12'	'8'
'2224'	'17'	'8'
'2224'	'3'	'8'
'2225'	'12'	'6'
'2225'	'21'	'6'
'2225'	'26'	'6'
'2225'	'5'	'6'
'2225'	'1'	'6'
'2225'	'31'	'6'
'2226'	'62'	'1'
'2227'	'47'	'2'
'2227'	'10'	'2'
'2228'	'39'	'3'
'2228'	'58'	'3'
'2228'	'45'	'3'
'2231'	'4'	'10'
'2231'	'84'	'10'
'2231'	'68'	'10'
'2231'	'51'	'10'
'2231'	'29'	'10'
'2231'	'70'	'10'
'2231'	'57'	'10'
'2231'	'69'	'10'
'2231'	'93'	'10'
'2231'	'27'	'10'
'2232'	'39'	'4'
'2232'	'72'	'4'
'2232'	'99'	'4'
'2232'	'64'	'4'
'2233'	'33'	'8'
'2233'	'30'	'8'
'2233'	'14'	'8'
'2233'	'46'	'8'
'2233'	'74'	'8'
'2233'	'77'	'8'
'2233'	'66'	'8'
'2233'	'25'	'8'
'2234'	'64'	'7'
'2234'	'2'	'7'
'2234'	'18'	'7'
'2234'	'1'	'7'
'2234'	'50'	'7'
'2234'	'16'	'7'
'2234'	'82'	'7'
'2235'	'74'	'3'
'2235'	'29'	'3'
'2235'	'40'	'3'
'2236'	'74'	'3'
'2236'	'70'	'3'
'2236'	'49'	'3'
'2237'	'39'	'5'
'2237'	'80'	'5'
'2237'	'42'	'5'
'2237'	'81'	'5'
'2237'	'30'	'5'
'2238'	'66'	'7'
'2238'	'43'	'7'
'2238'	'45'	'7'
'2238'	'81'	'7'
'2238'	'84'	'7'
'2238'	'23'	'7'
'2238'	'25'	'7'
'2239'	'13'	'9'
'2239'	'18'	'9'
'2239'	'76'	'9'
'2239'	'87'	'9'
'2239'	'29'	'9'
'2239'	'98'	'9'
'2239'	'56'	'9'
'2239'	'3'	'9'
'2239'	'91'	'9'
'2261'	'16'	'1'
'2262'	'7'	'6'
'2262'	'66'	'6'
'2262'	'50'	'6'
'2262'	'24'	'6'
'2262'	'82'	'6'
'2262'	'60'	'6'
'2263'	'34'	'2'
'2263'	'69'	'2'
'2264'	'37'	'8'
'2264'	'86'	'8'
'2264'	'93'	'8'
'2264'	'82'	'8'
'2264'	'7'	'8'
'2264'	'85'	'8'
'2264'	'77'	'8'
'2264'	'38'	'8'
'2265'	'69'	'3'
'2265'	'1'	'3'
'2265'	'54'	'3'
'2271'	'65'	'5'
'2271'	'57'	'5'
'2271'	'10'	'5'
'2271'	'14'	'5'
'2271'	'45'	'5'
'2272'	'15'	'3'
'2272'	'24'	'3'
'2272'	'55'	'3'
'2273'	'50'	'8'
'2273'	'72'	'8'
'2273'	'8'	'8'
'2273'	'31'	'8'
'2273'	'29'	'8'
'2273'	'93'	'8'
'2273'	'37'	'8'
'2273'	'96'	'8'
'2291'	'53'	'9'
'2291'	'97'	'9'
'2291'	'65'	'9'
'2291'	'42'	'9'
'2291'	'21'	'9'
'2291'	'52'	'9'
'2291'	'76'	'9'
'2291'	'36'	'9'
'2291'	'48'	'9'
'2292'	'97'	'5'
'2292'	'76'	'5'
'2292'	'55'	'5'
'2292'	'27'	'5'
'2292'	'64'	'5'
'2301'	'18'	'4'
'2301'	'45'	'4'
'2301'	'15'	'4'
'2301'	'73'	'4'
'2302'	'71'	'6'
'2302'	'70'	'6'
'2302'	'37'	'6'
'2302'	'9'	'6'
'2302'	'67'	'6'
'2302'	'65'	'6'
'2303'	'98'	'10'
'2303'	'24'	'10'
'2303'	'37'	'10'
'2303'	'55'	'10'
'2303'	'67'	'10'
'2303'	'36'	'10'
'2303'	'50'	'10'
'2303'	'31'	'10'
'2303'	'65'	'10'
'2303'	'95'	'10'
'2304'	'29'	'10'
'2304'	'51'	'10'
'2304'	'56'	'10'
'2304'	'12'	'10'
'2304'	'73'	'10'
'2304'	'17'	'10'
'2304'	'58'	'10'
'2304'	'70'	'10'
'2304'	'4'	'10'
'2304'	'35'	'10'
'2305'	'19'	'1'
'2311'	'62'	'4'
'2311'	'97'	'4'
'2311'	'7'	'4'
'2311'	'46'	'4'
'2312'	'50'	'9'
'2312'	'87'	'9'
'2312'	'68'	'9'
'2312'	'66'	'9'
'2312'	'8'	'9'
'2312'	'61'	'9'
'2312'	'60'	'9'
'2312'	'31'	'9'
'2312'	'40'	'9'
'2313'	'92'	'1'
'2314'	'65'	'10'
'2314'	'53'	'10'
'2314'	'43'	'10'
'2314'	'23'	'10'
'2314'	'6'	'10'
'2314'	'99'	'10'
'2314'	'34'	'10'
'2314'	'91'	'10'
'2314'	'28'	'10'
'2314'	'13'	'10'
'2315'	'70'	'1'
'2321'	'34'	'6'
'2321'	'23'	'6'
'2321'	'25'	'6'
'2321'	'18'	'6'
'2321'	'17'	'6'
'2321'	'12'	'6'
'2322'	'85'	'1'
'2323'	'58'	'5'
'2323'	'81'	'5'
'2323'	'11'	'5'
'2323'	'83'	'5'
'2323'	'29'	'5'
'2324'	'5'	'1'
'2325'	'20'	'7'
'2325'	'19'	'7'
'2325'	'26'	'7'
'2325'	'24'	'7'
'2325'	'64'	'7'
'2325'	'27'	'7'
'2325'	'68'	'7'
'2326'	'30'	'1'
'2327'	'39'	'1'
'2328'	'81'	'1'
'2331'	'64'	'9'
'2331'	'57'	'9'
'2331'	'18'	'9'
'2331'	'68'	'9'
'2331'	'61'	'9'
'2331'	'11'	'9'
'2331'	'86'	'9'
'2331'	'22'	'9'
'2331'	'48'	'9'
'2332'	'34'	'3'
'2332'	'51'	'3'
'2332'	'32'	'3'
'2333'	'97'	'4'
'2333'	'92'	'4'
'2333'	'95'	'4'
'2333'	'9'	'4'
'2334'	'16'	'10'
'2334'	'19'	'10'
'2334'	'74'	'10'
'2334'	'91'	'10'
'2334'	'90'	'10'
'2334'	'3'	'10'
'2334'	'99'	'10'
'2334'	'40'	'10'
'2334'	'26'	'10'
'2334'	'86'	'10'
'2351'	'17'	'5'
'2351'	'58'	'5'
'2351'	'77'	'5'
'2351'	'93'	'5'
'2351'	'41'	'5'
'2352'	'96'	'10'
'2352'	'60'	'10'
'2352'	'13'	'10'
'2352'	'65'	'10'
'2352'	'33'	'10'
'2352'	'90'	'10'
'2352'	'56'	'10'
'2352'	'81'	'10'
'2352'	'35'	'10'
'2352'	'57'	'10'
'2353'	'68'	'8'
'2353'	'63'	'8'
'2353'	'38'	'8'
'2353'	'57'	'8'
'2353'	'97'	'8'
'2353'	'28'	'8'
'2353'	'42'	'8'
'2353'	'2'	'8'
'2354'	'40'	'3'
'2354'	'3'	'3'
'2354'	'55'	'3'
'2355'	'78'	'9'
'2355'	'39'	'9'
'2355'	'10'	'9'
'2355'	'37'	'9'
'2355'	'64'	'9'
'2355'	'59'	'9'
'2355'	'28'	'9'
'2355'	'85'	'9'
'2355'	'23'	'9'
'2356'	'4'	'2'
'2356'	'29'	'2'
'2357'	'47'	'3'
'2357'	'69'	'3'
'2357'	'78'	'3'
'2358'	'55'	'5'
'2358'	'49'	'5'
'2358'	'96'	'5'
'2358'	'31'	'5'
'2358'	'16'	'5'
'2361'	'28'	'7'
'2361'	'94'	'7'
'2361'	'49'	'7'
'2361'	'9'	'7'
'2361'	'33'	'7'
'2361'	'11'	'7'
'2361'	'17'	'7'
'2362'	'44'	'6'
'2362'	'87'	'6'
'2362'	'83'	'6'
'2362'	'75'	'6'
'2362'	'17'	'6'
'2362'	'69'	'6'
'2363'	'69'	'3'
'2363'	'98'	'3'
'2363'	'39'	'3'
'2364'	'25'	'1'
'2371'	'38'	'2'
'2371'	'39'	'2'
'2372'	'74'	'1'
'2373'	'71'	'1'
'2374'	'23'	'7'
'2374'	'6'	'7'
'2374'	'82'	'7'
'2374'	'96'	'7'
'2374'	'63'	'7'
'2374'	'66'	'7'
'2374'	'64'	'7'
'2375'	'90'	'4'
'2375'	'47'	'4'
'2375'	'5'	'4'
'2375'	'51'	'4'
'2376'	'13'	'5'
'2376'	'40'	'5'
'2376'	'1'	'5'
'2376'	'15'	'5'
'2376'	'34'	'5'
'2381'	'9'	'8'
'2381'	'19'	'8'
'2381'	'68'	'8'
'2381'	'54'	'8'
'2381'	'15'	'8'
'2381'	'32'	'8'
'2381'	'48'	'8'
'2381'	'29'	'8'
'2382'	'75'	'5'
'2382'	'89'	'5'
'2382'	'42'	'5'
'2382'	'5'	'5'
'2382'	'8'	'5'
'2383'	'56'	'9'
'2383'	'36'	'9'
'2383'	'8'	'9'
'2383'	'38'	'9'
'2383'	'77'	'9'
'2383'	'7'	'9'
